answer,confidence,evidence,abstained,latency_s,input_tokens,output_tokens,cost_usd,tool_calls,tool_names,tool_results,permission_denials,num_turns,files_opened,k,model,retrieved,error,run_id,seed,qid,channel,difficulty,locale,arm,mode,repeat,correct,judged_by,judge_reason,answered,answered_decoy,has_decoy,textual_refusal
経営企画部,0.95,['projects/PRJ-1130_overview.docx:5. 特記事項'],False,12.495343800001137,2038,64,0.0010512,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1130_overview.docx::5. 特記事項', 'projects/PRJ-1130_overview.docx::4. 体制および連絡先', 'projects/PRJ-1130_overview.docx::案件概要書（案件コード: PRJ-1130）', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-2098_overview.docx::5. 特記事項', 'projects/PRJ-2281_overview.docx::5. 特記事項', 'projects/PRJ-6927_overview.docx::5. 特記事項', 'projects/PRJ-2012_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-06,text,3,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
中村さくら,1.0,['projects/PRJ-2012_overview.docx:4. 体制および連絡先'],False,12.219183500004874,2089,67,0.0010914,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2012_overview.docx::4. 体制および連絡先', 'projects/PRJ-2012_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::案件概要書（案件コード: PRJ-2012）', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-07,text,1,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
神戸事業所,0.95,['projects/PRJ-2281_overview.docx:2. 作業範囲'],False,12.246351700006926,2158,66,0.0010952,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2281_overview.docx::案件概要書（案件コード: PRJ-2281）', 'projects/PRJ-2281_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::2. 作業範囲', 'projects/PRJ-2281_overview.docx::2. 作業範囲', 'projects/PRJ-5004_overview.docx::2. 作業範囲', 'projects/PRJ-1455_overview.docx::2. 作業範囲', 'projects/PRJ-5065_overview.docx::2. 作業範囲', 'projects/PRJ-1418_overview.docx::2. 作業範囲']",,p0-seed42-ja,42,text-08,text,1,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
設備保全部,1.0,['projects/PRJ-2098_overview.docx:4. 体制および連絡先'],False,12.207953600001929,2022,67,0.001078,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2098_overview.docx::案件概要書（案件コード: PRJ-2098）', 'projects/PRJ-2098_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-9174_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-09,text,1,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
木村 隆,1.0,['projects/PRJ-3304_overview.docx:4. 体制および連絡先'],False,12.317900699999882,2075,67,0.0010886000000000001,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-3304_overview.docx::4. 体制および連絡先', 'projects/PRJ-5707_overview.docx::4. 体制および連絡先', 'projects/PRJ-5021_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-8232_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-10,text,2,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
2027-08-02,1.0,['projects/PRJ-3168_overview.docx:3. 実施スケジュール'],False,12.197068800000125,2139,68,0.0011114,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-3168_overview.docx::3. 実施スケジュール', 'projects/PRJ-5289_overview.docx::3. 実施スケジュール', 'projects/PRJ-6148_overview.docx::3. 実施スケジュール', 'projects/PRJ-1630_overview.docx::3. 実施スケジュール', 'projects/PRJ-2012_overview.docx::3. 実施スケジュール', 'projects/PRJ-5439_overview.docx::3. 実施スケジュール', 'projects/PRJ-5869_overview.docx::3. 実施スケジュール', 'projects/PRJ-1269_overview.docx::3. 実施スケジュール']",,p0-seed42-ja,42,text-11,text,2,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
情報システム部,0.95,['projects/PRJ-1630_overview.docx:5. 特記事項'],False,12.393254299997352,2038,64,0.0010512,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1630_overview.docx::4. 体制および連絡先', 'projects/PRJ-1630_overview.docx::5. 特記事項', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-1630_overview.docx::案件概要書（案件コード: PRJ-1630）', 'projects/PRJ-2098_overview.docx::5. 特記事項', 'projects/PRJ-1130_overview.docx::5. 特記事項', 'projects/PRJ-2281_overview.docx::5. 特記事項', 'projects/PRJ-6927_overview.docx::5. 特記事項']",,p0-seed42-ja,42,text-12,text,3,ja,classical,abstain_ok,2,True,exact,,True,False,False,False
"78,605,000円",0.85,"[""quotes/QT-1641_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D16))"", 'quotes/QT-1641_quotation.xlsx:明細!B5:D16']",False,15.690613600003417,5071,950,0.02978,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-1641_quotation.xlsx::シート サマリ', 'quotes/QT-1641_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-9841_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-01,formula,1,ja,classical,forced,0,True,exact,,True,False,False,False
"約1,774,690,000（抜粋にある明細行から算出した推定値。全295行のうち約68行分のデータしかなく、正確な合計は抜粋からは確定できない）",0.1,"[""quotes/QT-2757_quotation.xlsx:サマリ B2 (=SUM('明細'!D5:D299))"", 'quotes/QT-2757_quotation.xlsx:明細(1) A5:D20', 'quotes/QT-2757_quotation.xlsx:明細(19) A248:D262', 'quotes/QT-2757_quotation.xlsx:明細(20) A261:D275', 'quotes/QT-2757_quotation.xlsx:明細(21) A274:D288', 'quotes/QT-2757_quotation.xlsx:明細(22) A287:D299']",False,98.4509373999972,7741,9108,0.12204,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (1)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (20)', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (21)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (19)', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (22)', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-02,formula,2,ja,classical,forced,0,False,exact,数値不一致、推定値で不確定,True,False,False,False
28981700,0.7,"['quotes/QT-4352_quotation.xlsx:明細!A2(改訂:第4版、数量見直し済み)', 'quotes/QT-4352_quotation.xlsx:明細!B5:D13(数量×単価の再計算)', 'quotes/QT-4352_quotation.xlsx:サマリ!B4/B2(税率10%の導出)']",False,29.389988700000686,4874,2119,0.040681999999999996,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-8322_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-03,formula,3,ja,classical,forced,0,True,exact,,True,False,True,False
39302000,0.85,"['quotes/QT-2159_quotation.xlsx:明細!D5:D15（各行の数量×単価を合算）', 'quotes/QT-2159_quotation.xlsx:サマリ!B2']",False,12.82949180000287,5029,504,0.025152,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-7192_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-6292_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-04,formula,1,ja,classical,forced,0,True,exact,,True,False,False,False
"約1,294,910,000円（明細269行中31行分のみが抜粋に含まれており、正確な値は算出不能。部分データ31行の合計151,480,000円を全265行に比例外挿した概算値）",0.1,"['quotes/QT-1572_quotation.xlsx:サマリ!B2', 'quotes/QT-1572_quotation.xlsx:明細(1)!A5:E20', 'quotes/QT-1572_quotation.xlsx:明細(16)!A211:E225']",False,54.04299970000284,6005,4105,0.065066,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート 明細 (1)', 'quotes/QT-1572_quotation.xlsx::シート 明細 (16)', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-7192_quotation.xlsx::シート サマリ', 'quotes/QT-9162_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-05,formula,2,ja,classical,forced,0,False,exact,概算値で正確な数値と不一致,True,False,False,False
75322500,0.95,['quotes/QT-4752_quotation.xlsx:サマリ!B5'],False,12.188962499996705,4955,64,0.020456,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-7074_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5533_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-06,formula,3,ja,classical,forced,0,False,exact,,True,True,True,False
48407000,0.97,"['quotes/QT-3936_quotation.xlsx:サマリ!B2', 'quotes/QT-3936_quotation.xlsx:明細!D5:D14']",False,12.230958199994348,4956,413,0.02395,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート 明細', 'quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-9936_quotation.xlsx::シート サマリ', 'quotes/QT-8935_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-8303_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-07,formula,1,ja,classical,forced,0,True,exact,,True,False,False,False
"約2,073,000,000円（292行全体のうち抜粋にある31行分のみから外挿した概算値であり、確実な値ではない）",0.05,"['quotes/QT-4436_quotation.xlsx:サマリ!B2', 'quotes/QT-4436_quotation.xlsx:明細(1)!D5:D20', 'quotes/QT-4436_quotation.xlsx:明細(17)!D224:D238']",False,45.935512399999425,6002,3544,0.059444,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-4436_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (1)', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-9936_quotation.xlsx::シート サマリ', 'quotes/QT-9243_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (17)', 'quotes/QT-9086_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-08,formula,2,ja,classical,forced,0,False,exact,概算値で正解値と不一致,True,False,False,False
32595200,0.95,['quotes/QT-3345_quotation.xlsx:サマリ!B5'],False,12.425469800000428,4831,64,0.01996,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-3345_quotation.xlsx::シート サマリ', 'quotes/QT-3345_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ', 'quotes/QT-5533_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-8303_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-09,formula,3,ja,classical,forced,0,False,exact,,True,True,True,False
118148000,0.85,"['quotes/QT-3956_quotation.xlsx:サマリ!B2', 'quotes/QT-3956_quotation.xlsx:明細!D5:D16']",False,15.912170399999013,5078,703,0.027337999999999998,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-3956_quotation.xlsx::シート 明細', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-9162_quotation.xlsx::シート サマリ', 'quotes/QT-9936_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-9086_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-10,formula,1,ja,classical,forced,0,True,exact,,True,False,False,False
1442245000,0.05,"[""quotes/QT-3200_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D249))"", 'quotes/QT-3200_quotation.xlsx:明細(1)!A5:E21', 'quotes/QT-3200_quotation.xlsx:明細(2)!A19:E35', 'quotes/QT-3200_quotation.xlsx:明細(7)!A92:E107', 'quotes/QT-3200_quotation.xlsx:明細(17)!A223:E237', 'quotes/QT-3200_quotation.xlsx:明細(18)!A236:E249']",False,136.3554262999969,7951,11846,0.15026,0,[],0,0,1,[],16,claude-sonnet-5,"['quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート 明細 (1)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (18)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (2)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (7)', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8322_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート 明細 (17)', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-8303_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-7531_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-11,formula,2,ja,classical,forced,0,False,exact,数値が正解と不一致,True,False,False,False
